table_catalog,table_schema,table_name,table_type,table_description
dev_trusted_silver,travel_insurance_revenue,travel_insurance_calculated_revenue,MANAGED,"Revenue from travel insurance up-sell that occurred while this was a feature of direct booking. Historical travel insurance revenue from 2020-09-23 to 2022-11-30

**Granularity**: One per booking that added some travel insurance, or travel insurance sold stand-alone

**Data contract**: [Silver - Travel Insurance Revenue](https://skyscanner.atlassian.net/wiki/x/YlmxKw)

**Data pipeline**: N/A (one time copy)

**Data pipeline (Github)**: N/A (one time copy)

**SLO**: N/A (one time copy)"
dev_trusted_silver,user,user,MANAGED,
dev_trusted_silver,user,user_identity_map,MANAGED,
dev_trusted_silver,user,utid_user_id_map,MANAGED,
dev_trusted_silver,user,v_user,VIEW,
dev_trusted_silver,user_affinity,tag_preferences_by_ads_id,MANAGED,"Tag preferences derived from flight search history and destination tags, aggregated by ads ID.

**Granularity**: One row per ads ID.

**Data pipeline**: [user-affinity](https://github.com/Skyscanner/user-affinity)

**SLO**: n/a"
dev_trusted_silver,user_affinity,tag_preferences_by_tracking_id,MANAGED,"Tag preferences derived from flight search history and destination tags, aggregated by tracking ID.

**Granularity**: One row per tracking ID.

**Data pipeline**: [user-affinity](https://github.com/Skyscanner/user-affinity)

**SLO**: n/a"
dev_trusted_silver,user_affinity,user_tag_preferences,MANAGED,"User tag preferences derived from flight search history and destination tags.

**Granularity**: One row per user (utid)

**Data pipeline**: [user-affinity](https://github.com/Skyscanner/user-affinity)

**SLO**: tbd"
dev_trusted_silver,user_affinity,user_theme_scores,MANAGED,"This is a user level dataset containing origins, destinations and theme tags associated with those destinations, from their past flight searches in the past 90 days

**Granularity**: One row per line item (utid)

**Data contract**: [User Affinity Domain - Silver](https://skyscanner.atlassian.net/wiki/spaces/DATASET/pages/1103167520/User+Affinity+Domain+-+Silver)

**Data pipeline**: [theme_preferences_dag_v1](https://cloud.astronomer.io/cl7gb04pk766868ptyveanlcslc/dags/clon0viit1783539u1j4c39jfvu/theme_preferences_dag_v1)

**Data pipeline (Github)**: [recommendations-dags/dags/theme_preferences_dag](https://github.skyscannertools.net/skyscanner/recommendations-dags/blob/master/dags/theme_preferences_dag.py)

**SLO**: Daily at 06:00 am UTC"
dev_trusted_silver,user_affinity,user_vibe_scores,MANAGED,"This is a user level dataset containing origins, destinations and vibes associated with those destinations, from their past flight searches in the past 90 days

**Granularity**: One row per line item (utid)

**Data contract**: [User Affinity Domain - Silver](https://skyscanner.atlassian.net/wiki/spaces/DATASET/pages/1103167520/User+Affinity+Domain+-+Silver)"
dev_trusted_silver,user_affinity,vibe_preferences,MANAGED,"This is a user level dataset containing a list of 3 vibes per user corresponding to their preferences obtained by their past flight searches and popularity of the vibes

**Granularity**: One row per line item (utid)

**Data contract**: [User Affinity Domain - Silver](https://skyscanner.atlassian.net/wiki/spaces/DATASET/pages/1103167520/User+Affinity+Domain+-+Silver)"
dev_trusted_silver,user_behaviour,bronze_element_impression_android_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_impression_ios_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_impression_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_impression_web_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_interaction_android_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_interaction_ios_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_interaction_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,bronze_element_interaction_web_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,component_inventory,MANAGED,"List of components currently tracked in the user behaviour data pipeline.

**Granularity**: One row per component

**Data contract**: 

**Data pipeline**: https://skyscanner.astronomer.run/dsrbfe34/dags/user_behaviour_metadata_staging_dag_v1

**Data pipeline (GitHub)**: https://github.com/Skyscanner/mbd-metadata

**SLO**: Daily at 10:00am UTC"
dev_trusted_silver,user_behaviour,element_impression,MANAGED,
dev_trusted_silver,user_behaviour,element_impression_lq,MANAGED,
dev_trusted_silver,user_behaviour,element_impression_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,element_interaction,MANAGED,
dev_trusted_silver,user_behaviour,element_interaction_lq,MANAGED,
dev_trusted_silver,user_behaviour,element_interaction_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,interaction_temp,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity,MANAGED,"This table consolidates all user activities.

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data contract**: https://skyscanner.atlassian.net/l/cp/dJd0S16J

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_add_rtid_earliest_inserted_dtgit,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_bckup_0904,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_poc,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_poc_2,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_quarantine,MANAGED,"This table consolidates the bad quality data

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_quarantine_v2,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_quarantine_v3,MANAGED,"This table consolidates the bad quality data

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job-v2

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_quarantine_v3_baseline,MANAGED,"This table consolidates the bad quality data

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job-v2

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_temp,MANAGED,
dev_trusted_silver,user_behaviour,intermediate_user_activity_utid_defrag,MANAGED,"This table consolidates all user activities.

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data contract**: https://skyscanner.atlassian.net/l/cp/dJd0S16J

**Data pipeline (Dagger)**: https://dagger.skyscannertools.net/tree?dag_id=user_activity_dag_v1

**Data pipeline (GitHub)**: https://github.skyscannertools.net/skyscanner/user-activity-job"
dev_trusted_silver,user_behaviour,intermediate_user_activity_v2,MANAGED,"This table consolidates all user activities.

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data contract**: https://skyscanner.atlassian.net/l/cp/dJd0S16J

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job-v2

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_v2_init,MANAGED,"This table consolidates all user activities.

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data contract**: https://skyscanner.atlassian.net/l/cp/dJd0S16J

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job-v2

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_v3,MANAGED,"This table consolidates all user activities.

**Granularity**: User Activity Event (view, search, redirect, interaction, ad_click)

**Data contract**: https://skyscanner.atlassian.net/l/cp/dJd0S16J

**Data pipeline (Astronomer)**: [user_activity_dag_v1](https://cloud.astronomer.io/clvceu04b012p01my370eiwjx/dags?name=user_activity_dag_v1)

**Data pipeline (GitHub)**: https://github.com/skyscanner/user-activity-job-v2

**SLO**: Daily at 08:00am UTC"
dev_trusted_silver,user_behaviour,intermediate_user_activity_v3_baseline,MANAGED,
dev_trusted_silver,user_behaviour,silver_element_impression_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,silver_element_interaction_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,temp_intermediate_user_activity,MANAGED,
dev_trusted_silver,user_behaviour,user_activity_quarantine,MANAGED,
dev_trusted_silver,user_behaviour,user_behaviour_spark_run_log,MANAGED,
dev_trusted_silver,user_behaviour,user_behaviour_spark_sql_log,MANAGED,
dev_trusted_silver,user_behaviour,user_behaviour_spark_stage_log,MANAGED,
dev_trusted_silver,user_behaviour,v_app_home_impression,VIEW,"## app home   
  
A collection of components that are used in the app home screen.  
  
[App Home](https://skyscanner.atlassian.net/wiki/x/Ba2xTw)  
[Recent Search](https://skyscanner.atlassian.net/wiki/x/gXvEUw)  
This view contains the following components:
  
### App:  
**app_home_recent_search**: Recent search component on the app home screen,  
**app_home_recent_search_show_less**: Show less button in the recent search component to expand the list of recent searches,  
**app_home_recent_search_show_more**: Show more button in the recent search component to open the list of recent searches,  
**app_home_recent_search_view_group**: Recent searches are rendered (the module is only displayed when there are recent searches to populate it),  
**app_home_graphic_promo**: Graphic promo component on the app home screen,  
**app_home_homepage_hero_tapped**: Event triggered when the homepage hero ad is tapped,  
**app_home_homepage_hero_viewed**: Event triggered when the homepage hero ad is viewed,  
**app_home_nav_card**: Navigation card component on the app home screen, used to navigate to different sections of the app,"
dev_trusted_silver,user_behaviour,v_app_home_interaction,VIEW,"## app home   
  
A collection of components that are used in the app home screen.  
  
[App Home](https://skyscanner.atlassian.net/wiki/x/Ba2xTw)  
[Recent Search](https://skyscanner.atlassian.net/wiki/x/gXvEUw)  
This view contains the following components:
  
### App:  
**app_home_recent_search**: Recent search component on the app home screen,  
**app_home_recent_search_show_less**: Show less button in the recent search component to expand the list of recent searches,  
**app_home_recent_search_show_more**: Show more button in the recent search component to open the list of recent searches,  
**app_home_recent_search_view_group**: Recent searches are rendered (the module is only displayed when there are recent searches to populate it),  
**app_home_graphic_promo**: Graphic promo component on the app home screen,  
**app_home_homepage_hero_tapped**: Event triggered when the homepage hero ad is tapped,  
**app_home_homepage_hero_viewed**: Event triggered when the homepage hero ad is viewed,  
**app_home_nav_card**: Navigation card component on the app home screen, used to navigate to different sections of the app,"
dev_trusted_silver,user_behaviour,v_ask_skyscanner_impression,VIEW,"## ask skyscanner   
  
Components used in the Ask Skyscanner assistant, which provides users with an AI-powered chat interface to ask questions and receive travel-related recommendations and information.  
  
[App Docs](https://skyscanner.atlassian.net/wiki/x/SQEyUg)  
This view contains the following components:
  
### App:  
**ask_skyscanner_assistant_loading**: Loading bubble shown when the assistant is processing a request,  
**ask_skyscanner_assistant_message**: A message from the assistant, which can be a response to a user query or an informational message,  
**ask_skyscanner_error**: A message shown when an error occurs in the assistant, including a retry button,  
**ask_skyscanner_recommendation**: A message from the assistant that includes a recommendation, such as a flight or hotel suggestion,  
**ask_skyscanner_user_message**: A message sent by the user to the assistant, typically a question or request,  
**ask_skyscanner_user_message_send**: Button to send a user message to the assistant,"
dev_trusted_silver,user_behaviour,v_ask_skyscanner_interaction,VIEW,"## ask skyscanner   
  
Components used in the Ask Skyscanner assistant, which provides users with an AI-powered chat interface to ask questions and receive travel-related recommendations and information.  
  
[App Docs](https://skyscanner.atlassian.net/wiki/x/SQEyUg)  
This view contains the following components:
  
### App:  
**ask_skyscanner_assistant_loading**: Loading bubble shown when the assistant is processing a request,  
**ask_skyscanner_assistant_message**: A message from the assistant, which can be a response to a user query or an informational message,  
**ask_skyscanner_error**: A message shown when an error occurs in the assistant, including a retry button,  
**ask_skyscanner_recommendation**: A message from the assistant that includes a recommendation, such as a flight or hotel suggestion,  
**ask_skyscanner_user_message**: A message sent by the user to the assistant, typically a question or request,  
**ask_skyscanner_user_message_send**: Button to send a user message to the assistant,"
